"Product ID","Category","Brand","Name","Description","Rating","Review Count"
"361891","headphones","ONN","Onn Over-Ear Extra Bass Headphones, Gray/Blue","Warning - Choking Hazard - Children Under 3 This toy is not suitable for ages under 3 years. It contains one or more of the following items: marbles, small ball, or small parts. Listen to songs in high quality and in comfort with Onn Over-Ear Extra Bass H","3.75","32"
"15792","headphones","Sentry","Sentry 784CD Headphones with Splitter Plug, Pack of 3 Styles","Amazon.com: Sentry 784CD Headphones with Splitter Plug, Pack of 3 Styles: Electronics","3.0416666666666665","36"
"15793","headphones","Audio-Technica","Audio Technica ATHCLR100PL In-Ear Headphones, Purple","Amazon.com: Audio Technica ATHCLR100PL In-Ear Headphones, Purple: Electronics","4.210212765957447","470"
"7614","headphones","Plantronics","Plantronics Blackwire C510-M Headset","Low Low Low Prices on Major Appliances and Small Appliances; TVs and other Consumer Electronics; Phones & Communications Equipment; Projectors, Projector Lamps, Projector Screens, Projector Cases and other Audiovisual equipment; Office Equipment, Office F","5.0","2"
"7616","headphones","SOL REPUBLIC","SOL REPUBLIC 1131-36 Relays 3-Button In-Ear Headphones - Horizon Blue","SOL REPUBLIC Relays In-Ear Headphones w/Mic (3-Button) - Black,SOL REPUBLIC, INC.","3.2503984063745017","502"
"527813","headphones","Temp Brand","%MAXELL M AND M RED STEREO EARBUDS","%MAXELL M AND M RED STEREO EARBUDS MAXELL 190550 - MMEBR M&M's(R) Earbuds (Red)","4.65625","32"
"366039","headphones","Plantronics","Plantronics 72913-01 Ear Kit For Cs70 (7291301)","Plantronics ear kit for CS70 Includes 2 earbuds with soft cushions, 1 spare cushion, and 3 sizes of ear gels Easy installation Also compatible with 510 Voyager Bluetooth headset Replacement ear tips for CS70 and Voyager 510/510S models. 3 gel, 2 foam in v","0.0","0"
"366038","headphones","Plantronics","Plantronics 89037-01 Spare Ear Tip Kit Small & Foam Accs Covers Uc/mobile","Replacement eartip kits for the Plantronics Voyager Legend headset are available in three different sizes: small, medium, and large. Each eartip kit contains 3 silicone eartips of the same size (small, medium, or large). The small and medium sizes come wi","0.0","0"
"56798","headphones","Sony","Sony Mdrpq2/gray Piiq Smooth Headphones (gray)","Product Description Built to fuel your music, thes...","3.9888888888888885","54"
"445913","headphones","Sol Republic","Relays In Ear Headphones Lime","Relays In Ear Headphones Lime Sol RepublicSOL REPUBLIC RELAYS in-ear headphones in LEMON LIME with the i5 sound engine- FreeFlex Fit Ring- 3- button remote and microphone- color matched cable and 4 ear tip size options.","3.625","32"
"15840","headphones","Monster","Lil Jamz In-Ear Headphone","Amazon.com: Monster Lil' Jamz Headphones (Discontinued by Manufacturer): Electronics","3.6622950819672133","122"
"56803","headphones","Sony","Sony MDRNC22PK NOICE CANCLNG EARBUD HDPH PINK","","3.317757009345794","107"
"509412","headphones","Skullcandy","Skullcandy Hesh 2 Headphones w/Mic Red/ Brown/Copper, One Size","Buy Skullcandy Hesh 2 Headphones w/Mic Red/ Brown/Copper, One Size: Everything Else - Amazon.com ? FREE DELIVERY possible on eligible purchases","4.184715447154471","1845"
"445923","headphones","Plantronics","PLANTRONICS 89800-01 BackBeat GO 2 White","Bring your listening experience to another level with the Plantronics BackBeat GO 2 in-ear only headset. This wireless double-earpiece model is equipped with a reliable on-cable microphone and is available in white. Its canal earbud (in ear canal) design ","0.0","0"
"7658","headphones","Sly","Sly SLH200W 6 in 1 Headphone",",","2.789130434782609","92"
"366056","headphones","Plantronics","Plantronics 4070902 Doughnut Ear Cushion - Black (40709-02)","Plantronics ear cushion kit Donut style foam ear cushions Plantronics ear cushion kit fits all SupraPlus and Supra headsets (not for wireless SupraPlus headsets) Upgrade in comfort from the standard flat Supra ear cushion Made of hypo-allergenic foam Pack","0.0","0"
"366067","headphones","Plantronics","Plantronics Backbeat Fit Wireless Headphones + Mic - Stereo - Green - Wireless - Bluetooth - 33 Ft - Earbud, Over-the-ear - In-ear (200460-01)","Listen to all your music in style with the Plantronics Backbeat Fit Wireless Headphones + Mic. They come in green and have an operating distance of 33'. These wireless over-the-ear headphones are sweat-, moisture- and splash-proof, making them ideal to ha","4.439024390243903","41"
"445950","vacuums","iRobot","IRobot Roomba 980 Automatic Robotic Vacuum Cleaner","The new Roomba 980 gives you cleaner floors, throughout your entire home, all at the push of a button. Roomba 980 seamlessly navigates an entire level of your home, keeping track of its location and recharging as needed until the job is done. The AeroForc","4.55","20"
"56825","headphones","Sony","Sony MDREX40LP/WHI In-Ear Headphones","SONY MDREX40LP/WHI FASHION EARBUDS (WHITE)...","3.9587628865979383","97"
"331266","headphones","House of Marley","House of Marley EM-JE051-MI Chant Midnight Earbud Headphones","Amazon.com: House of Marley EM-JE051-MI Chant Midnight Earbud Headphones: Electronics","3.209230769230769","65"
"7689","headphones","Rocketfish","Rocketfish RF-EB22 Mobile - Hands-Free Earbud Headset","Find Rocketfish? Mobile - Hands-Free Earbud Headset 3.5mm Only in the Electronics - Communications - Telephony - Mobile Phones - Smartphones category on BidZaps Auction Site and Marketplace","3.6871794871794874","156"
"331279","headphones","Apple","Apple In-Ear Headphones with Remote and Mic (ME186LL/A)","Amazon.com: Apple In-Ear Headphones with Remote and Mic (ME186LL/A): Computers & Accessories","3.12","50"
"652804","headphones","Monster","Monster Mobile Talk In-Ear Headphones, Cobalt Blue","Buy Monster Mobile Talk In-Ear Headphones, Cobalt Blue: Earbud Headphones - Amazon.com ? FREE DELIVERY possible on eligible purchases","3.3428571428571425","14"
"343575","headphones","Philips","Philips ActionFit Sports In-Ear Headphones, Red","The Philips ActionFit Sports In-Ear Headphones are tuned for sports. They are lightweight and sweat and rain resistant, which make them an ideal accessory for working out at the gym and as a running companion. These in-ear headphones are sturdy and reliab","3.875","32"
"343571","headphones","V7","V7 Noise Isolating Stereo Earbuds, Black","The V7 Noise Isolating Earbuds provide comfort and clear sound quality with every component. These black stereo earbuds incorporate a thicker quality cabling and heavy-duty flexible joints built to withstand rigorous daily use. They are ideal for use with","4.375","32"
"15895","headphones","Panasonic","Panasonic RP-HC500 Noise-Canceling Headphones (Discontinued by Manufacturer)","Amazon.com: Panasonic RP-HC500 Noise-Canceling Headphones (Discontinued by Manufacturer): Electronics","3.626573426573427","286"
"343580","headphones","Sol Republic","Sol Republic Shadow Wireless Natural Collar On-Ear Headphones with 3-Button Microphone and Music Control","Enjoy music everywhere you go with these Sol Republic Shadow Wireless Headphones. Lightweight and fully flexible, they rest comfortably on your neck and follow your body's movements. These Sol Republic on-ear headphones come with a three-button microphone","3.1875","32"
"343583","headphones","Plantronics","Plantronics BackBeat GO 2 Bluetooth Stereo Headset","The Plantronics BackBeat GO 2 Bluetooth Stereo Headset delivers immersive audio. It also enables you to lose the cord, free your music and still take that call. It is designed to seal in the bass and block out noise, so you will be delighted with the soun","3.4","25"
"15900","headphones","180s","180s Urban Headphones Black Mens Ear Warmer","Amazon.com: New 180s Urban Headphones Black Mens Ear Warmer: Clothing","3.135483870967742","124"
"331291","headphones","Accessory Power","GOgroove audiOHM Ergonomic Metallic Silver Earbuds with Interchangeable Noise-Reduction Silicone Ear Pieces (4 Sizes)","Amazon.com: GOgroove audiOHM Ergonomic Metallic Silver Earbuds with Interchangeable Noise-Reduction Silicone Ear Pieces (4 Sizes): Electronics","4.12001223990208","1634"
"343579","headphones","MEE audio","MEE audio X7 Plus Stereo Bluetooth Wireless Sports In-Ear HD Headphones with Memory Wire and Headset","Engineered for active lifestyles, the X7 Plus combines high-definition wireless sound with secure, locked-in fit for unparalleled freedom of movement. Bluetooth 4.1 with Multipoint functionality and support for the aptX and AAC HD audio codecs make it the","4.9375","32"
"343584","headphones","Apple","Apple Earpods OEM Original Stereo Headphones w/ Inline Control - White MD827LL/A","The design of the new Apple EarPods with Remote and Mic MD827LL/A is defined by the geometry of the ear. This feature makes them more comfortable for more people than any other earbud-style headphone. The speakers inside the Apple earpods headphones have ","2.757575757575758","33"
"343586","headphones","Sony","Sony MDRXB50AP/B Extra Bass Earbuds","Enjoy deep bass response with an integrated mic and smartphone playback control with these Sony Extra Bass Earbuds MDRXB50AP/B. The design and 12mm driver units deliver powerful sound, while the hybrid silicone ear buds ensure a secure fit. The MP3 earbud","4.238095238095238","21"
"331307","headphones","Apple","Beats Pro Over-Ear Headphone White","Buy Beats Pro Over-Ear Headphone White: Over-Ear Headphones - Amazon.com ? FREE DELIVERY possible on eligible purchases","4.184","25"
"56879","headphones","Sony","SONY MDRE9LP/GRN EARBUD (GREEN)","SONY MDRE9LP/GRN EARBUD (GREEN)OPEN-AIR, DYNAMIC E...","3.796078431372549","1836"
"333360","headphones","Sony","Sony MDR-G45LP Street Style Neckband Headphones (Black) (MDRG45LP)","The Sony MDRG45LP Behind-the-Neck Headphones feature a sleek urban design and a lightweight construction that allows you to wear them for hours comfortably. They weigh just 2 oz without the cord, ensuring that they add little weight and take up a minimal ","3.6153846153846154","26"
"333375","headphones","Flips Transforming Headphones","Flips Transforming Headphones, Black/Green","Flips Transforming HD Headphones are the only headphones that flip into powerful speakers. When you're on the go, these headphones let you enjoy audiobooks, music and more with powerful and rich audio. When you want to share your music, simply flip these ","3.59375","32"
"15935","headphones","Pioneer","Pioneer HDJ-500 DJ HEADPHONES White (White)","Pioneer HDJ-500 Professional DJ headphones
The HDJ-500 Professional DJ headphones are designed for exceptional fidelity, style, comfort and affordability. These headphones provide maximum performance and versatility for any type of use, from DJing to cas","3.796551724137931","116"
"333382","headphones","SYBA","Syba Bluetooth v2.1 EDR Stereo Headphones with Microphone","Use the Syba v2.1 EDR Bluetooth Stereo Headset with Microphone for listening to music and making calls on your cell phone. This Black/White Syba Headset features intuitive buttons that will let you adjust the volume, turn your music on or off and maneuver","4.375","32"
"7748","headphones","iFrogz","iFrogz EP-VX-MIC-GMT Vertex Headphones with Microphone - Retail Packaging - Iron","Product Description Bring out the vibrancy in your...","4.127659574468085","94"
"54864","headphones","Andrea Electronics","Andrea Headsets Superbeam Earbuds Boom Free Microphone Volume Mute Control Usb Soundcard","Stereo PC Headset Earbuds with Boom Free Noise Can...","3.7880000000000003","100"
"7761","headphones","The House of Marley","House of Marley EM-FE003-MI Redemption Song Midnight In-Ear Headphones with Apple Three-Button Controller","Buy the House of Marley EM-FE003-MI Freedom Redemption Song In-Ear Headphones with Microphone and 3-Button Controller - Midnight Available in Multiple Colors with fast shipping and excellent Customer Service. Rakuten.com","4.093577981651376","109"
"7767","headphones","Plantronics","Plantronics Blackwire C520-M Headset","Low Low Low Prices on Major Appliances and Small Appliances; TVs and other Consumer Electronics; Phones & Communications Equipment; Projectors, Projector Lamps, Projector Screens, Projector Cases and other Audiovisual equipment; Office Equipment, Office F","3.9250000000000003","36"
"333407","headphones","Jaybird","Jaybird BlueBuds X Premium Bluetooth Buds","Listen to tunes wirelessly with these Jaybird BlueBuds X Premium Bluetooth Buds. They come packed with a micro-sized battery that will run the buds for up to a week at a time. These Jaybird Bluetooth earbuds come with patented sports ear cushions that hug","4.09375","32"
"15963","headphones","180s","180S Urban Headphones Earwarmer Womens Womens","Amazon.com: 180s Women's Urban Headphones Ear Warmer (Pink): Clothing","3.5785714285714283","14"
"7773","headphones","Audio-Technica","Audio-Technica ATH-M30 Stereo Monitor Headphone","Audio Technica - ATH-M30 - Audio Technica Pro-Stereo Headphones on Neobits.com shop. The headphones feature a low profile, closed back design providing exceptional clarity and superior isolation in high volume listening situations. Extremely accurate, the","4.608695652173913","23"
"333411","headphones","Jaybird","Jaybird X2 Premium Wireless Earbuds","Enjoy music and other audio content while you exercise with Jaybird X2 Premium Wireless Earbuds. These compact sport earbuds are optimized for active use. Their X-Fit design enables both over- and under-ear wearing. They also have an 8-hour battery life, ","4.03125","32"
"54890","headphones","Apple","Apple Earbuds for All iPod Models and Digital Audio Players (White with Gray Earbuds) (Discontinued by Manufacturer)","The Apple M9394G/A iPod Earbud Headphones have gre...","3.0064516129032257","620"
"54891","headphones","Apple","Apple Earbud Headphones With Remote & Mic - White","Apple Earbud Headphones With Remote & Mic - White...","3.1967681498829044","8540"
"333417","headphones","MEE audio","MEE audio M9 Bluetooth In-Ear Headphones","A full-featured headset in a lightweight and compact form factor, the MEE audio M9B is perfect for use on the go, wherever you go! Advanced Bluetooth 4.0 technology provides great sound and wireless convenience with phones, tablets and other Bluetooth dev","4.59375","32"
"331368","headphones","Apple","Apple EarPods Genuine OEM Stereo Ear phone Headphones - White - New Bulk Pack","Buy Apple EarPods Genuine OEM Stereo Ear phone Headphones - White - New Bulk Pack: Earbud Headphones - Amazon.com ? FREE DELIVERY possible on eligible purchases","2.2686643835616436","584"
"333419","headphones","JAM","Jam HX-EP315 Jam Transit Mini Earbuds","Jam HX-EP315 Jam Transit Mini Earbuds are ideal for active, on-the-go use. They have secure-fit ear hooks and a lightweight design. A built-in microphone makes it easy to place calls. These Jam earbuds are also sound-isolated for better listening in busy ","4.4375","32"
"54897","headphones","Apple","Apple iPod Earphones - Non-Retail Packaging","iPod Headphones - White...","0.0","0"
"345715","headphones","Panasonic","Panasonic Noise Canceling iPhone On-Ear Headphones","These Panasonic RP-HC800-K iphone Over-the-Ear Headphones are compatible with Apple products and feature lightweight neodymium magnet 40mm drivers. This gives you a full, robust sound without sacrificing the size. The set folds flat for convenient portabi","4.59375","32"
"54904","headphones","Apple","Apple M9128G/A iPod Remote Earphones iPod Remote And Earphones","Product Description Play, pause, control volume an...","0.0","0"
"54905","headphones","Apple","Apple MA850G/A In-Ear Headphones with Remote and Mic","Genuine high quality headphone with remote and mic...","0.0","0"
"54907","headphones","Apple","Apple OEM Original MB770G Earphones Stereo Headset with Mic and remote for iPhone 4 / 4S / 3GS / iPod Classic / Touch, Includes a Black Canvas Carrying Case for Apple Iphone 4 / 4s / 3gs / iPod Touch 4","Product Description This iPhone 4 / 4S / 3GS / iPo...","0.0","0"
"466556","headphones","Bose","Bose Sound Sport In Ear Headphones (Apple)","Bose Sound Sport In Ear Headphones (Apple) Energize your workout with full, balanced sound that conventional sports earbuds can't match. SoundSport in-ear headphones are sweat-resistant and stay comfortablyyet securelyin place during vigorous exercises. A","4.095238095238095","21"
"333435","headphones","Audio-Technica","Audio-Technica ATH-CKX5iSWH SonicFuel In-Ear Headphones with In-line Microphone & Control, White","Buy Audio-Technica ATH-CKX5iSWH SonicFuel In-Ear Headphones with In-line Microphone & Control, White: Everything Else - Amazon.com ? FREE DELIVERY possible on eligible purchases","0.0","0"
"466561","headphones","Sony","SONY MDREX10LP/WHI MDR-EX10LP In-Ear Earbuds (White)","SONY MDREX10LP/WHI MDR-EX10LP In-Ear Earbuds (White)","2.7857142857142856","14"
"16007","headphones","Sony","Studio Monitor Headphones-Blk (HEADPHONES)","Amazon.com: Studio Monitor Headphones-Blk Studio Monitor Headphones-Blk: Musical Instruments","4.199400299850075","8671"
"7817","headphones","SOL REPUBLIC","SOL REPUBLIC 1131-31 Relays 3-Button In-Ear Headphones - Black"," RadioShack.com- Buy - SOL REPUBLIC Relays In-Ear Headphones (Black) - FreeFlex design for a comfortable, secure fit Water and sweat-resistant. RadioShack","3.160045662100456","1314"
"54928","headphones","ASTRO Gaming","ASTRO Gaming Neon Color Series A40 Headset Kit (Pink)","Product Description Color: Pink...","4.111602209944752","181"
"333463","headphones","Vibe","Vibe Sound DJ Style Stereo Over Ear Headphones All Devices with 3.5mm Blue","Vibe Premium DJ Style Overhead Noise Reduction Stereo headphones in Variety of Colors provide the ultimate comfort with an adjustable headband, comfortable deluxe padded headband and ear cushions and full over ear coverage. Vibe Premium DJ Style Overhead ","3.40625","32"
"345744","headphones","House of Marley","House of Marley Zion In-ear Earbuds with Remote and Microphone","Enjoy your music on the go with these comfortable, high-quality House of Marley Zion In-ear Earbuds. They can be used with an Apple iPod or another portable music player. These durable in-ear headphones are beautifully crafted from socially responsible FS","4.5","32"
"345746","headphones","Sony","Sony MDRXB50AP/R Extra Bass Earbuds","The MDRXB50AP/R Sony Extra Bass Earbuds deliver high performance in a sleek package. They give you a deep bass response and include an integrated mic and smartphone playback control. These Sony earbuds feature a 12mm driver unit that delivers powerful sou","4.296296296296297","27"
"345753","headphones","Accessory Power","GOgroove BlueVIBE F1T Bluetooth Sport Headphones with Water-Resistant Exterior","The solution to audio excellence without the burden of wires is here! Featuring Bluetooth V2.1 technology & built-in mic, this sports & fitness headset allows wireless music streaming and handsfree calling on-the-go. Simply pair the F1T with your Bluetoot","3.78125","32"
"333466","headphones","Disney Frozen","Disney Frozen Cool Tunes Headphones","These Disney Frozen Cool Tunes Headphones make listening to music even more fun. The bright colors and image of Elsa make this a hit with any child who is a fan of the movie. These adjustable headphones ensure your child's comfort by providing a soft, com","3.3125","32"
"333479","headphones","V7","V7 Deluxe Headphones with Volume Control","Perfect for home, office or mobile use, the V7 Deluxe Headphones with Volume Control are built with powerful 40mm dynamic drivers so that you can listen to your favorite MP3s, movies and games the way they were meant to be heard. The V7 headphones are com","4.21875","32"
"333475","headphones","Sunbeam","Sunbeam Stereo Bass Foldable Headphones","Never miss a beat of your music when you listen to it with Sunbeam Stereo Bass Headphones. They feature large over-the-ear drivers for that detailed, crisp and clear sound you love and near noise-isolation at the same time. These adjustable headphones hav","3.84375","32"
"345773","headphones","House of Marley","House of Marley Smile Jamaica In-Ear Earbuds","Warning - Choking Hazard - Children Under 3 This toy is not suitable for ages under 3 years. It contains one or more of the following items: marbles, small ball, or small parts. These House of Marley Smile Jamaica In-Ear Earbuds gives you a high-quality l","4.5","32"
"333484","headphones","Plantronics","Plantronics Audio Stereo Headset","The Plantronics USB Stereo Headset with Noise-Canceling Mic is perfect for home or office use. This item provides crisp sound in the headphones and a clear voice in the microphone. The binaural headset is cushioned for comfort and perfect for just kicking","2.5454545454545454","22"
"16042","headphones","JVC","JVC HA-F150V Gumy Headphones (case of 5)","Amazon.com: Jvc Haf150v Voilet Headphone Gumy Ipod Iphone Compatible (Haf150v): Electronics","3.69672131147541","183"
"16044","headphones","Apple","Apple M8394G/C iPod In-Ear Headphones","Find, shop, and buy computers, laptops, books, dvd, videos, games, video games, music, sporting goods, software, electronics, digital cameras, camcorders, toys, luggage, and dvd players at Rakuten.com","3.5448275862068965","58"
"333481","headphones","Vibe","Vibe Sound DJ Style Stereo Over Ear Headphones All Devices with 3.5mm Pink","Listen to your favorite tunes on the go and in sleek style with the Vibe Sound DJ Style Stereo Over Ear Headphones. These 3.5mm pink headphones are for those who enjoy pops of color. They provide the ultimate comfort with an adjustable deluxe padded headb","3.375","32"
"345790","headphones","Audio-Technica","Audio - Technica ATH-PRO700MK2 Professional DJ Monitor Headph","ATH-PRO700MK2 Professional DJ Monitor Headphones. ATH-PRO700MK2 Professional DJ Monitor Headphones- Surround your senses with Audio-Technica?s sophisticated technology and superior components- Experience the clear, well-defined trebles, and rich bass resp","4.5","14"
"653021","electronics","Boogie Board","Boogie Board Jot 8.5 LCD eWriter, Pink (J34420001)","Amazon.com: Boogie Board Jot 8.5 LCD eWriter, Pink (J34420001): Computers & Accessories","3.2723717623158963","1969"
"653023","electronics","Boogie Board","Boogie Board Jot 8.5 LCD eWriter, Blue (J32220001)","Amazon.com: Boogie Board Jot 8.5 LCD eWriter, Blue (J32220001): Computers & Accessories","3.273930548565677","1987"
"7894","headphones","JVC","JVC HAX580 DJ Style Monitor Headphones","JVC HA-X580 Headphone","4.330303030303029","66"
"653022","electronics","Wacom","Wacom Intuos Draw CTL490DW Digital Drawing and Graphics Tablet","Amazon.com: Wacom Intuos Draw CTL490DW Digital Drawing and Graphics Tablet: Computers & Accessories","4.289083333333333","2400"
"653009","headphones","AILIHEN","Ailihen MX-06 Over Ear Headphones with Microphone and Volume Control Bass Stereo Adjustable Headsets for iPhone iPad iPod Android Smartphones Laptop Tablets Computer MP3/4 (White Golden)","Buy Ailihen MX-06 Over Ear Headphones with Microphone and Volume Control Bass Stereo Adjustable Headsets for iPhone iPad iPod Android Smartphones Laptop Tablets Computer MP3/4 (White Golden): Corded Headsets - Amazon.com ? FREE DELIVERY possible on eligib","4.280546075085325","293"
"345820","headphones","Beats by Dr. Dre","Powerbeats2 Wireless In-Ear Headphones","Records are meant to be broken. Inspired by LeBron James, Powerbeats2 Wireless was designed to defy the ordinary while catapulting athletes towards their relentless pursuit of perfection. Lightweight and engineered with the power of dual-driver acoustics,","2.8846153846153846","26"
"653010","office","Ergodriven","Topo Mini","","5.0","20"
"653014","headphones","Sennheiser","Sennheiser HD 598 Cs Closed Back Headphone","Amazon.com: Sennheiser HD 598 Cs Closed Back Headphone: Electronics","4.312353923205342","599"
"333536","headphones","Vibe","Vibe Sound DJ Style Stereo Over Ear Headphones All Devices with 3.5mm Black","Listen to your favorite tunes any time anywhere without disturbing others with these Vibe Sound DJ Style Headphones. They feature a comfortable overhead design with a padded headband for added comfort, promoting longer use. The adjustable headband on thes","3.03125","32"
"653025","electronics","Boogie Board","Boogie Board 8.5-Inch LCD Writing Tablet,Pink (PT01085PNKA0002)","Amazon.com: Boogie Board 8.5-Inch LCD Writing Tablet,Pink (PT01085PNKA0002): Computers & Accessories","4.130745916821014","5939"
"653024","electronics","Apple","Apple Wireless Magic Trackpad","Buy Apple Wireless Magic Trackpad: Touch Pads - Amazon.com ? FREE DELIVERY possible on eligible purchases","4.597446808510639","235"
"653027","electronics","Apple","Apple Magic Trackpad 2 (MJ2R2LL/A)","Buy Apple Magic Trackpad 2 (MJ2R2LL/A): Touch Pads - Amazon.com ? FREE DELIVERY possible on eligible purchases","4.540636042402827","566"
"333550","headphones","Skullcandy","Skullcandy Uproar Wireless Bluetooth Headphones with Onboard Microphone/Remote","Listen to your favorite hits with the Skullcandy Uproar Wireless Bluetooth Headphones. The Bluetooth technology provides you with wireless freedom from an electrical cord while still producing supreme sound. The 10-hour battery life extends your listening","4.481481481481482","27"
"653026","electronics","Spinido","Spinido | BESTAND for Magic Trackpad 2(MJ2R2LL/A) and Apple latest Magic Keyboard(MLA22LL/A) (white)","Buy Spinido | BESTAND for Magic Trackpad 2(MJ2R2LL/A) and Apple latest Magic Keyboard(MLA22LL/A) (white): Touch Pads - Amazon.com ? FREE DELIVERY possible on eligible purchases","4.363333333333333","150"
"16108","headphones","JVC","JVC HAEBX85W Inner Ear Sports Clip Headphone (White)","JVC JVC HA-EBX85-W Ladies' Sport Ear-Clip Headphones (White), HA-EBX85-W. Read customer reviews and buy online at Best Buy.","4.062986598596043","4701"
"333546","headphones","Unisar","Unisar TV Listener J3 Infrared Extra Rechargeable Headset","The Unisar TV Listener J3 Infrared Extra Rechargeable Headset are an infrared headphone that fit comfortably on your head and allow you to connect to your TV. This way, more than one person can listen at different volumes at the same time. The infrared he","3.9375","32"
"466679","electronics","TrackR","soltrackr Tiny Wireless Health Monitor - orange","","5.0","6"
"466678","electronics","TrackR","Wallet TrackR","TrackR app causes the tracked device to ring with a tap of a button, even when it's on silent mode Two-way separation alert reminds you to grab your phone, wallet or other items before you leave them behind Bluetooth alerts activate when the TrackR app co","2.3015414258188827","519"
"466677","electronics","TrackR","Lost Item Tracker Rose Gold","","2.785231116121759","4435"
"466676","electronics","TrackR","TrackR Bravo Tracking Device","","2.489570296203588","2397"
"399093","headphones","Panasonic","Panasonic RP-HTX7-K Monitor Stereo Headphones","Panasonic RP-HTX7-Black Brand New Includes 90 Days WarrantyThe Panasonic RP-HTX7 monitor headphones offers terrific stereo sound in a stylish retro design. The padded, around-ear earcups help eliminate unwanted noise and the adjustable headband provides a","4.78125","32"
"466675","electronics","TrackR","TrackR Bravo - Blue","","3.031113876789048","1607"
"16117","headphones","Audio-Technica","Audio Technica ATH-SJ11 Audio Headphones, Black","Buy Audio-Technica ATH-SJ11BK 3.5mm Connector On-Ear Headphone - Black with fast shipping and top-rated customer service.Once you know, you Newegg&#33;","0.0","0"
"466674","electronics","TrackR","TrackR Bravo - Silver","TrackR's Crowd GPS Network updates you of your item's latest location on a map Distance indicator measures how far away your belongings are Other tracker features include: item ringer, phone finder, and separation alert","2.907853898561696","5284"
"466673","electronics","TrackR","TrackR Bravo - Black","","3.0827285921625545","2067"
"7927","headphones","Monster","Heartbeats by Dr. Dre Blk In-Ear Headphone from Monster","Heartbeats? Earphone Made to make little monsters ...","3.7370689655172415","232"
"345855","headphones","Plantronics","Plantronics MX500C Cordless Phone Over-the-Ear Headset","Flex Grip design for a comfortable fit for extended wear Adjustable WindSmart voice tubes for precise positioning of the microphone Includes 2 voice tubes of varying lengths and colors Plantronics MX500C Cordless Phone Over-the-Ear Headset: Flex Grip desi","4.176470588235294","17"
"466680","electronics","TrackR","soltrackr Tiny Wireless Health Monitor - blue","","5.0","2"
"345868","headphones","SAMSUNG MOBILE","Samsung HS330 Wired Headset with In-Line Microphone","The Samsung Wired Headset HS330 combines comfort, design and high fidelity into a compact and convenient design while delivering rich, dynamic sound with dual-speaker technology. Ultra-light materials and a tangle-resistant cable make it easy to take thes","3.03125","32"
"16153","headphones","Califone","Califone 2800-BL Listing First Stereo Headphones, Blue","Amazon.com: Califone Listening First Stereo Headphones - Blue: Electronics","3.9127272727272726","220"
"7994","headphones","Earpollution","EarPollution CS40 Headphones - Green/Gray","Amazon.com: EarPollution CS40 Headphones - Green/Gray: Electronics","4.053658536585366","41"
"8000","headphones","Sennheiser","Sennheiser CX 680i Adidas Sports Earbuds.","Can you remember the last time you had a proper wo...","3.47275641025641","624"
"333632","headphones","Beats by Dr. Dre","Beatsbydrdre URK Urbeats In-ear Headphones - Black","Replacing busted earbuds gets old fast. urBeats earphones will make a fantastic upgrade from the headphones that came with your music player. You'll enjoy improved durability and better sound. Replacing busted ear buds gets old fast. urBeats earphones wer","3.1","30"
"333646","headphones","Sony","Sony Active Sports Clip-On Headphones","The sleek Sony Active Sports Clip-On Headphones stay in place and produce superior sound for hikes, runs and workouts. Lightweight and water-resistant, they feature a Y-type cord and offer an ideal solution for an intense level of activity. A unique ear l","3.4761904761904763","21"
"8011","headphones","Avantree","Avantree Sacool: Lightweight, Water resistant - Bluetooth Headphones for Music & Calling (A2DP)","Product Description Color: Blue | Product Packagin...","3.883378016085791","746"
"333641","headphones","Sony","Sony MDREX110AP/B Earbuds with Microphone","Enjoy upgraded sound quality with an integrated mic and smartphone playback control. The 9mm driver units have increased efficiency and deliver extended frequency response with powerful bass, while the hybrid silicone ear buds ensure a secure fit. Sony MD","2.1904761904761907","21"
"333643","headphones","Sony","Sony MDREX15LP/B Earbuds","Listen to your music anywhere with Sony Earbuds MDREX15LP/B. They provide a secure fit that is comfortable for long wear. Enjoy a powerful sound with the high-energy magnets and 9mm dome type driver units. These earbuds headphones come in two tones for a ","4.0","33"
"8028","headphones","Earpollution","EarPollution EPD33-GRAPE Plugz Earbuds - Grape","Amazon.com: EarPollution EPD33-GRAPE Plugz Earbuds - Grape: Electronics","4.071052631578947","76"
"8037","headphones","Plantronics","S11 Replacement Headset by Plantronics - 65388-02","Plantronics S11 Replacement Headset","4.0588235294117645","85"
"333667","headphones","Maxell","Maxell EB-95 Earbuds, White","These Maxell EB-95 White Earbuds let you enjoy outstanding sound quality for watching movies, listening to music, playing games and talking on the phone. Gold-plated connectors make them resistant to corrosion and provide excellent conductivity. These lap","2.1875","32"
"8040","headphones","Sennheiser","Sennheiser HD 429 Headphones Black","Amazon.com: Sennheiser HD 429 Headphones Black: Electronics","4.007567567567568","925"
"16234","headphones","SOL REPUBLIC","SOL REPUBLIC 1131-40 Relays 3-Button In-Ear Headphones - Lemon Lime","Buy SOL REPUBLIC Relay In-Ear Headphones (Lemon Lime) features For Active Use, Water- & Sweat-Resistant. Review SOL REPUBLIC Earphones, Headphones & Earphones","3.2291497975708503","494"
